,run_id,state,max_f1,max_f1_macro,log,name,group,data_dir,val_data,drop_last,optimizer,scheduler,batch_size,learn_rate,max_epochs,model_name,num_labels,train_data,data_source,num_workers,token_types,val_percent,from_scratch,max_patience,train_percent,val_data_file,scheduler_args,data_val_origin,train_data_file,optimizer_kwargs,scheduler_kwargs,precision-macro,accuracy,_timestamp,Train Loss,recall,_runtime,f1-macro,precision,recall-macro,Learning Rate,f1,_step,Train Accuracy,av_epoch_loss,accuracy-macro,Token type embedding grad norm,Word embedding grad norm,accuracy-macrp
82,18ns0hmd,finished,0.8148148148148148,0.8112706379052439,True,bert-base-squad2,scientsbank-token_types-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/bert-base-uncased-squad2,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.806908442505784,0.8037037037037037,1616215477.0,0.0003251500893384218,0.8037037037037037,1267.0,0.7955246913580247,0.8052383673554041,0.7911534859012177,5.190285428142214e-06,0.8011288294467306,17443.0,0.0,0.03098430140364138,0.8037037037037037,0.0021917724516242743,0.001227408181875944,
83,10xyo8jv,finished,0.7934770951987595,0.7887048389200471,True,distilroberta-base-squad2,scientsbank-token_types-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/distilroberta-base-squad2,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7794508047121287,0.7833333333333333,1616214202.0,0.0054673426784574986,0.7833333333333333,851.0,0.780532793291626,0.7854363696698192,0.7825488249849716,4.022283425137707e-06,0.7839301697356644,21181.0,0.0,0.057219465451333384,0.7833333333333333,0.04469267651438713,0.02984090894460678,
84,c8puhyn5,finished,0.8048811156835848,0.7993827160493827,True,roberta-base-squad2,scientsbank-token_types-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,deepset/roberta-base-squad2,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7917613636363636,0.7944444444444444,1616213343.0,0.0009147512027993798,0.7944444444444444,1370.0,0.7889666972971259,0.7937468434343434,0.7871482294389844,4.800951427140711e-06,0.7936259305028911,18689.0,0.0,0.0583301347782768,0.7944444444444444,0.0016985401744022963,0.0009485972695983946,
85,1bspomyz,failed,0.0,0.0,True,distilbert-base-squad2,scientsbank-token_types-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/distilbert-base-uncased-squad2,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,,,,,,,,,,,,,,,
86,3f0jbl0e,finished,0.8009274210243034,0.7987827599056019,True,distilroberta,scientsbank-token_types-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,distilroberta-base,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7914074114861517,0.7944444444444444,1616211933.0,7.045020902296528e-05,0.7944444444444444,1186.0,0.7924450554207021,0.7984305502022038,0.7959416197173254,1.296945418127191e-06,0.7952366551897008,29903.0,0.0,0.01529718242380704,0.7944444444444444,0.0011088678147643805,0.0005711559788323939,
87,2k1j89ir,failed,0.0,0.0,True,distilbert-base,scientsbank-token_types-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,distilbert-base-uncased,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,,,,,,,,,,,,,,,
88,2e5c32su,finished,0.4258818342151675,0.3785714285714285,True,albert-large,scientsbank-token_types-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,albert-large-v2,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.28425925925925927,0.5685185185185185,1616210706.0,0.5030617117881775,0.5685185185185185,1260.0,0.36245572609208976,0.32321330589849107,0.5,7.91562343515273e-06,0.4121255848528576,8721.0,0.0,0.6822425316288541,0.5685185185185185,0.0017222892493009567,0.0007513046730309725,
89,26hjhk60,finished,0.7853949799118966,0.7815137774677363,True,albert-base,scientsbank-token_types-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,albert-base-v2,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7750777347146289,0.774074074074074,1616209436.0,0.00015376816736534238,0.774074074074074,1362.0,0.7646604938271605,0.7745547002963116,0.7609567879660567,2.464947421131698e-06,0.7711105395518976,26165.0,0.0,0.0671834392757402,0.774074074074074,0.020539646968245503,0.013518428429961205,
90,55wz1mzh,finished,0.8175312750840579,0.8130605822187253,True,roberta-large,scientsbank-token_types-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,roberta-large,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7964307277552338,0.8,1616208064.0,0.004081729333847761,0.8,2338.0,0.7957382423401842,0.7996517783175837,0.7951377724343291,6.7476214321482225e-06,0.7997814483251376,12459.0,0.0,0.05737989928515443,0.8,0.05278441309928894,0.044098515063524246,
91,3dzthjgj,finished,0.8171611863435763,0.8125956144824069,True,roberta-base,scientsbank-token_types-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,roberta-base,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7852106233550549,0.7888888888888889,1616205718.0,0.0008936702506616712,0.7888888888888889,1230.0,0.7841514726507713,0.7883756425353307,0.7832967524569767,5.579619429143715e-06,0.78853358267103,16197.0,0.0,0.07245674885497234,0.7888888888888889,0.004281134810298681,0.0029869324062019587,
92,23orbbm3,finished,0.7638436698958022,0.757315489863178,True,bert-large,scientsbank-token_types-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,bert-large-uncased,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7526469698497529,0.7555555555555555,1616204478.0,0.000802075956016779,0.7555555555555555,2590.0,0.7475777664456911,0.7544709981737309,0.7451874012665838,6.35828743114672e-06,0.7537273122178784,13705.0,0.0,0.050558956933916786,0.7555555555555555,0.007589285727590323,0.006774547975510359,
93,2jtd64yn,finished,0.8019023802491216,0.7981632788511585,True,bert-base,scientsbank-token_types-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,bert-base-uncased,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7882357969115049,0.7907407407407407,1616201880.0,0.002924334490671754,0.7907407407407407,1340.0,0.7848977189005883,0.7900181607899995,0.7828563839454223,4.800951427140711e-06,0.7897559617789174,18689.0,0.0,0.03600926302078441,0.7907407407407407,0.03537990152835846,0.02552720531821251,
94,2zfe337c,finished,0.8037037037037037,0.7999468761795585,True,albert-base-squad2,scientsbank-token_types-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/albert-base-v2-squad2,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7823155379166133,0.7851851851851852,1616200532.0,0.0010879080509766936,0.7851851851851852,1103.0,0.7793247280311144,0.7843974388761654,0.7774531322084132,4.022283425137707e-06,0.7842528397288556,21181.0,0.0,0.009761802952455543,0.7851851851851852,0.03004639409482479,0.024490611627697945,
95,173b3jng,finished,0.793054293093249,0.7896377093883911,True,bert-base-squad2,scientsbank-token_types-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/bert-base-uncased-squad2,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.779471938665633,0.7814814814814814,1616199421.0,0.0013317534467205403,0.7814814814814814,1016.0,0.7746530675757876,0.7807763787390785,0.7721267702115167,6.35828743114672e-06,0.7800286274589934,13705.0,0.0,0.04552672960983748,0.7814814814814814,0.03026118315756321,0.0210161991417408,
96,x2ipylqz,finished,0.7939051256264149,0.7894707264559502,True,distilroberta-base-squad2,scientsbank-token_types-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/distilroberta-base-squad2,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7759663200723328,0.7796296296296297,1616198397.0,3.722187042236328,0.7796296296296297,851.0,0.7742974454798023,0.778912895151028,0.7730843969747383,4.022283425137707e-06,0.7790514409868772,21181.0,0.0,0.06708436857314161,0.7796296296296297,1.0795927047729492,0.8097856640815735,
97,22e77h3u,finished,0.8106055636398202,0.8053192742485303,True,roberta-base-squad2,scientsbank-token_types-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,deepset/roberta-base-squad2,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7758782589482986,0.7796296296296297,1616197538.0,0.00018070495571009815,0.7796296296296297,1654.0,0.7769671559320974,0.7821873823669007,0.7792914959947436,3.6329494241362047e-06,0.7803065297222225,22427.0,0.0,0.033668249170127444,0.7796296296296297,0.0002714701113291085,0.000191697632544674,
98,1fikobhk,failed,0.0,0.0,True,distilbert-base-squad2,scientsbank-token_types-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/distilbert-base-uncased-squad2,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,,,,,,,,,,,,,,,
99,2bnszwnt,finished,0.8118177661387539,0.8092031425364759,True,distilroberta,scientsbank-token_types-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,distilroberta-base,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7739287836288016,0.7777777777777778,1616195844.0,9.357491217087954e-05,0.7777777777777778,654.0,0.7749999999999999,0.7801206437815023,0.7771455732479624,5.579619429143715e-06,0.7784259259259259,16197.0,0.0,0.07767908478613252,0.7777777777777778,0.001248229411430657,0.0007901061326265335,
100,20251cr0,failed,0.0,0.0,True,distilbert-base,scientsbank-token_types-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,distilbert-base-uncased,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,,,,,,,,,,,,,,,
101,11yoabno,finished,0.8371762401247331,0.8328060329334391,True,albert-large,scientsbank-token_types-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,albert-large-v2,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8263689868728243,0.8296296296296296,1616195149.0,0.0010202685371041298,0.8296296296296296,2883.0,0.8263689868728243,0.8296296296296296,0.8263689868728243,4.41161742613921e-06,0.8296296296296296,19935.0,0.0,0.020675392449316227,0.8296296296296296,0.036368682980537415,0.02780488133430481,
102,14w2bdjb,finished,0.8200130508456738,0.8162356730131667,True,albert-base,scientsbank-token_types-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,albert-base-v2,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8017848164906989,0.8055555555555556,1616192256.0,0.00014172980445437133,0.8055555555555556,1227.0,0.8019359278445948,0.8056602983073572,0.8020927989263397,3.2436154231347023e-06,0.8056051394968017,23673.0,0.0,0.023475638002160865,0.8055555555555556,0.013331210240721704,0.01148370746523142,
103,39a8qpfx,finished,0.8189502198209067,0.8143810397921974,True,roberta-large,scientsbank-token_types-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,roberta-large,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8006349206349206,0.8037037037037037,1616191019.0,0.001387943746522069,0.8037037037037037,2572.0,0.7990704727670986,0.8031581422692534,0.7978778431728901,6.35828743114672e-06,0.8032516811733031,13705.0,0.0,0.05830868176777714,0.8037037037037037,0.004693095572292805,0.0034679004456847906,
104,18y43yta,finished,0.8080681028792186,0.8034288622411654,True,roberta-base,scientsbank-token_types-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,roberta-base,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7984257602862254,0.8,1616188438.0,0.002394905546680093,0.8,1269.0,0.794021247739602,0.7994847942754919,0.7915169646726594,5.190285428142214e-06,0.7988302441229655,17443.0,0.0,0.06885569883226732,0.8,0.021943489089608192,0.013822373934090136,
105,1iyzbw5h,finished,0.8262459016647093,0.8232861260809625,True,bert-large,scientsbank-token_types-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,bert-large-uncased,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8035914702581369,0.8074074074074075,1616187159.0,0.00017534149810671806,0.8074074074074075,4685.0,0.8046635872892203,0.8088207174626928,0.8063077546797892,2.8542814221332e-06,0.807836129300874,24919.0,0.0,0.011811129756541729,0.8074074074074075,0.0057508619502186775,0.004193738102912903,
106,zo8b12mw,finished,0.8050453891060683,0.800850687188061,True,bert-base,scientsbank-token_types-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,bert-base-uncased,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7852106233550549,0.7888888888888889,1616182466.0,0.018794547766447067,0.7888888888888889,732.0,0.7841514726507713,0.7883756425353307,0.7832967524569767,7.526289434151227e-06,0.78853358267103,9967.0,0.0,0.10258953362236164,0.7888888888888889,0.8574738502502441,0.584846556186676,
107,37yt6a7b,finished,0.7763002991108408,0.7708336280431738,True,albert-base-squad2,scientsbank-token_types-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/albert-base-v2-squad2,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7681782312158278,0.7722222222222223,1616181726.0,0.003347984980791807,0.7722222222222223,1545.0,0.7669792554703041,0.7715788600166595,0.7660524807426151,1.296945418127191e-06,0.7717691263300811,29903.0,0.0,0.04919986465067672,0.7722222222222223,0.04388409107923508,0.029621563851833344,
108,duz1lf4b,finished,0.7884027514505337,0.7839059801457476,True,bert-base-squad2,scientsbank-token_types-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/bert-base-uncased-squad2,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7720924483994562,0.774074074074074,1616180173.0,0.002801424590870738,0.774074074074074,1027.0,0.77242265548355,0.7802391317284408,0.7769917937677371,6.35828743114672e-06,0.7750792853900452,13705.0,0.0,0.05566009332063171,0.774074074074074,0.08693727850914001,0.06507883220911026,
109,3p2l1x8q,finished,0.7779049196071205,0.7719594594594594,True,distilroberta-base-squad2,scientsbank-token_types-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/distilroberta-base-squad2,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7711042311661507,0.774074074074074,1616179138.0,0.0017638138961046934,0.774074074074074,561.0,0.7719594594594594,0.7784298436723618,0.7754400190127357,6.35828743114672e-06,0.7749687187187188,13705.0,0.0,0.12320375981608891,0.774074074074074,0.01075945794582367,0.007480047643184662,
110,12y3pqyr,finished,0.8186296037009791,0.8138586135700554,True,roberta-base-squad2,scientsbank-token_types-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,deepset/roberta-base-squad2,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7926396045998961,0.7962962962962963,1616178569.0,0.001081477734260261,0.7962962962962963,1084.0,0.7919556171983356,0.7959395458868915,0.7913631851924341,5.968953430145218e-06,0.7960736973681957,14951.0,0.0,0.08005014719066084,0.7962962962962963,0.0034197240602225065,0.0021724326070398092,
111,314g9noy,failed,0.0,0.0,True,distilbert-base-squad2,scientsbank-token_types-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/distilbert-base-uncased-squad2,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,,,,,,,,,,,,,,,
112,j2npaw78,finished,0.7852931866003762,0.7812971342383108,True,distilroberta,scientsbank-token_types-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,distilroberta-base,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7791335077077188,0.7833333333333333,1616177442.0,0.0003271759778726846,0.7833333333333333,1453.0,0.7797370650434565,0.7839895560873357,0.7804797919783031,4.41161742613921e-06,0.7835939324847737,19935.0,0.0,0.05012597297373961,0.7833333333333333,0.0027185920625925064,0.002111593261361122,
113,2kf9qp3e,failed,0.0,0.0,True,distilbert-base,scientsbank-token_types-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,distilbert-base-uncased,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},,,,,,,,,,,,,,,,,,
114,2iq8yc9g,finished,0.8380091777191865,0.8341798467451882,True,albert-large,scientsbank-token_types-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,albert-large-v2,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8284982805895986,0.8185185185185185,1616175949.0,3.862306402879767e-05,0.8185185185185185,3409.0,0.8090909090909091,0.8240494709916473,0.8031482853587955,3.2436154231347023e-06,0.8149046015712682,23673.0,0.0,0.02643272085213691,0.8185185185185185,0.0007720841676928103,0.000616691482719034,
115,1x1id93e,finished,0.7920597582345779,0.7863672814755414,True,albert-base,scientsbank-token_types-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,albert-base-v2,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7959605132110845,0.7944444444444444,1616172532.0,4.541770613286644e-05,0.7944444444444444,1545.0,0.7863672814755414,0.7951355934410009,0.7824929051739805,1.296945418127191e-06,0.7920597582345779,29903.0,0.0,0.0024254499562103974,0.7944444444444444,0.004850034136325121,0.004701913334429264,
116,3khdojqa,finished,0.8395496125055875,0.8355430902600715,True,roberta-large,scientsbank-token_types-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,roberta-large,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8363305424099017,0.8333333333333334,1616170977.0,0.0008403107640333474,0.8333333333333334,2861.0,0.8271668160286774,0.8346244387817012,0.8229019585913799,5.968953430145218e-06,0.8316405638771532,14951.0,0.0,0.05891406218138268,0.8333333333333334,0.002747743157669902,0.002180896233767271,
117,37jg5vpb,finished,0.805286401417941,0.8013029201812454,True,roberta-base,scientsbank-token_types-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,roberta-base,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7701587301587302,0.774074074074074,1616168107.0,0.0004015354788862169,0.774074074074074,1564.0,0.7687414875243965,0.7733780129335684,0.7676811452377291,4.022283425137707e-06,0.7735538217277641,21181.0,0.0,0.03912627163113483,0.774074074074074,0.0010068847332149744,0.0006777791422791779,
118,e2kip6d2,failed,0.7968904320987654,0.79375,True,bert-large,scientsbank-token_types-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,bert-large-uncased,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7800099206349207,0.7833333333333333,1616166535.0,0.000203314601094462,0.7833333333333333,4643.0,0.7810621155678765,0.7868413800705467,0.7841005997399728,2.8380070105157736e-06,0.7841179358341274,24971.0,1.0,0.02282207705487308,0.7833333333333333,0.0014757243916392326,0.0010859365575015545,
119,3dbwtw65,finished,0.8110106607951435,0.807293999104344,True,bert-base,scientsbank-token_types-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,bert-base-uncased,2,data/flat_semeval5way_train.csv,scientsbank,4,True,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8088483524589001,0.8111111111111111,1616161884.0,0.00023993951617740095,0.8111111111111111,1272.0,0.806195549675585,0.8105569661350595,0.8043925011533462,5.190285428142214e-06,0.8104252188177818,17443.0,0.0,0.02800726289073884,0.8111111111111111,0.0015178448520600796,0.0011475919745862484,
120,3uyxnjij,finished,0.781803650948126,0.7767812171085768,True,albert-base-squad2,scientsbank-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/albert-base-v2-squad2,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7696089673757238,0.7722222222222223,1616155511.0,0.00017653337272349745,0.7722222222222223,770.0,0.7652597092782849,0.7713355821850175,0.7629489312326124,5.968953430145218e-06,0.7707997733412028,7487.0,0.0,0.021123720716313164,,,,0.7722222222222223
121,1zjlffr6,finished,0.7888888888888889,0.7848485272119781,True,bert-base-squad2,scientsbank-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/bert-base-uncased-squad2,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7552197802197802,0.7574074074074074,1616154733.0,0.0004888770054094493,0.7574074074074074,987.0,0.7555556323451662,0.7633140008140008,0.7597475220533755,6.35828743114672e-06,0.7584711930814608,6863.0,0.0,0.05021249479623557,,,,0.7574074074074074
122,2cm9h87g,finished,0.7819679159375302,0.7783683009627691,True,distilroberta-base-squad2,scientsbank-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/distilroberta-base-squad2,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7697288716213393,0.774074074074074,1616153738.0,0.0011559001868590713,0.774074074074074,590.0,0.7702127659574469,0.7746007652804662,0.7707846947477317,5.968953430145218e-06,0.7742947202521672,7487.0,0.0,0.11383353996294972,,,,0.774074074074074
123,34cl7qtt,finished,0.80367122050106,0.798506746647998,True,roberta-base-squad2,scientsbank-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,deepset/roberta-base-squad2,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7912240054249549,0.7944444444444444,1616153140.0,3.659360647201538,0.7944444444444444,997.0,0.7894707264559502,0.7938143585493269,0.7881827459423187,6.35828743114672e-06,0.7939051256264149,6863.0,0.0,0.09672141406824362,,,,0.7944444444444444
